Date,Maximum_Temperature,Minimum_Temperature,Precipitation,Elevation,Units,Source,Station_ID
7/18/1997,21.7,7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/19/1997,21.1,8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/20/1997,22.2,8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/21/1997,15,8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/22/1997,14.4,8.3,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/23/1997,21.1,8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/24/1997,23.3,8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/25/1997,24.4,11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/26/1997,25,8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/27/1997,26.1,13.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/28/1997,27.2,12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/29/1997,24.4,12.2,2.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/30/1997,18.3,10,3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/31/1997,16.1,10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/1/1997,18.3,9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/2/1997,20,8.9,18.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/3/1997,18.3,9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/4/1997,,,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/5/1997,,,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/6/1997,14.4,8.9,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/7/1997,17.8,8.3,4.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/8/1997,19.4,10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/9/1997,15.6,8.3,2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/10/1997,,,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/11/1997,12.8,6.7,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/12/1997,13.9,5,20.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/13/1997,13.3,6.7,15.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/14/1997,20,7.8,2.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/15/1997,16.7,5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/16/1997,18.3,6.7,4.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/17/1997,20.6,3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/18/1997,17.8,6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/19/1997,19.4,5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/20/1997,11.1,3.9,3.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/21/1997,10,8.3,11.7,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/22/1997,18.3,5,2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/23/1997,18.9,6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/24/1997,21.7,9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/25/1997,13.3,5.6,18,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/26/1997,13.3,4.4,31,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/27/1997,18.3,2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/28/1997,17.2,1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/29/1997,19.4,4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/30/1997,13.3,8.9,14,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/31/1997,11.1,7.2,28.7,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/1/1997,15,3.9,3.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/2/1997,18.3,1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/3/1997,16.1,1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/4/1997,12.8,5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/5/1997,14.4,5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/6/1997,15,6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/7/1997,15.6,4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/8/1997,15.6,6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/9/1997,14.4,6.1,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/10/1997,18.9,7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/11/1997,17.2,4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/12/1997,17.2,6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/13/1997,16.7,5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/14/1997,17.2,1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/15/1997,16.1,-17.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/16/1997,12.8,0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/17/1997,8.3,3.3,16.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/18/1997,2.8,1.1,29.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/19/1997,6.7,-1.1,30,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/20/1997,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/21/1997,10.6,0,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/22/1997,15,1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/23/1997,13.3,5.6,1.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/24/1997,15.6,5,2.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/25/1997,13.3,2.2,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/26/1997,14.4,-0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/27/1997,6.7,0.6,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/28/1997,7.2,0,8.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/29/1997,6.7,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/30/1997,10.6,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/1/1997,9.4,-1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/2/1997,7.8,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/3/1997,5,-4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/4/1997,5,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/5/1997,5,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/6/1997,3.9,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/7/1997,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/8/1997,5.6,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/9/1997,1.7,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/10/1997,1.7,-5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/11/1997,1.1,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/12/1997,1.7,-13.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/13/1997,-2.2,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/14/1997,-1.1,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/15/1997,0,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/16/1997,-2.8,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/17/1997,-7.2,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/18/1997,-5.6,-20,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/19/1997,-1.7,-12.8,11.7,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/20/1997,0,-6.7,10.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/21/1997,1.7,-2.8,3.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/22/1997,-1.7,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/23/1997,-3.3,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/24/1997,-4.4,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/25/1997,-5.6,-18.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/26/1997,-6.7,-15.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/27/1997,-10,-18.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/28/1997,-3.9,-17.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/29/1997,-1.7,-8.3,6.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/30/1997,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/31/1997,-3.9,-18.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/1/1997,-0.6,-21.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/2/1997,-0.6,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/3/1997,2.8,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/4/1997,2.8,-3.3,6.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/5/1997,0,-4.4,5.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/6/1997,-0.6,-5,1.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/7/1997,0,-5.6,0.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/8/1997,5,-5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/9/1997,6.1,0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/10/1997,6.1,-1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/11/1997,1.7,-4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/12/1997,1.1,-5.6,3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/13/1997,1.1,-2.2,8.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/14/1997,0.6,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/15/1997,-1.7,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/16/1997,-1.1,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/17/1997,-1.7,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/18/1997,-2.2,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/19/1997,-3.3,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/21/1997,-2.8,-12.2,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/22/1997,-2.8,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/23/1997,-7.2,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/24/1997,-7.8,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/25/1997,-11.7,-22.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/26/1997,-0.6,-16.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/27/1997,0,-8.9,0.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/28/1997,-6.7,-11.7,6.4,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/29/1997,-3.3,-11.7,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/30/1997,1.1,-12.2,1.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/1/1997,-2.2,-9.4,3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/2/1997,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/3/1997,-6.7,-16.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/4/1997,-2.2,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/5/1997,1.1,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/7/1997,-2.2,-8.9,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/8/1997,-5.6,-10.6,4.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/9/1997,-6.1,-17.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/10/1997,1.7,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/11/1997,2.2,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/12/1997,1.7,-12.8,8.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/13/1997,-8.3,-17.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/14/1997,-12.2,-20.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/15/1997,-15,-22.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/16/1997,-17.8,-22.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/17/1997,-15,-22.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/18/1997,-0.6,-20,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/19/1997,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/20/1997,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/21/1997,-12.2,-21.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/22/1997,-6.7,-15.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/23/1997,-5,-9.4,15.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/24/1997,-0.6,-7.8,16.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/25/1997,-2.8,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/26/1997,-6.7,-12.8,5.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/27/1997,-8.9,-17.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/28/1997,-5.6,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/29/1997,-7.2,-16.7,5.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/30/1997,-14.4,-23.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/31/1997,-15,-23.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/1/1998,-9.4,-16.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/2/1998,-9.4,-17.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/3/1998,-16.7,-22.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/4/1998,-13.9,-22.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/5/1998,-15.6,-21.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/6/1998,-16.7,-21.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/7/1998,-12.2,-18.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/8/1998,-8.9,-15.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/9/1998,-7.2,-11.7,6.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/10/1998,-5.6,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/11/1998,-5.6,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/12/1998,-1.7,-13.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/13/1998,-5.6,-16.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/14/1998,-10,-18.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/15/1998,-8.3,-13.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/16/1998,-6.1,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/17/1998,-6.1,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/18/1998,-7.2,-12.8,0.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/19/1998,-1.1,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/20/1998,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/21/1998,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/22/1998,-7.2,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/23/1998,-7.2,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/24/1998,-9.4,-17.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/25/1998,-6.1,-15.6,1.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/26/1998,-3.9,-8.3,1.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/27/1998,-3.9,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/28/1998,-0.6,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/29/1998,-2.2,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/30/1998,-0.6,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/31/1998,3.3,-6.7,2.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/1/1998,0,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/2/1998,0,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/3/1998,0,-5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/4/1998,0,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/5/1998,-1.1,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/6/1998,-3.3,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/7/1998,-3.3,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/8/1998,-5,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/9/1998,-2.2,-13.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/10/1998,-0.6,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/11/1998,1.7,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/12/1998,0,-8.9,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/13/1998,-3.9,-15.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/14/1998,-6.7,-16.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/15/1998,-6.1,-17.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/16/1998,-6.7,-15.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/17/1998,-1.7,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/18/1998,0,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/19/1998,-1.7,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/20/1998,-1.7,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/21/1998,-1.7,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/22/1998,-2.2,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/23/1998,1.1,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/24/1998,3.3,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/25/1998,0,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/26/1998,-1.1,-11.7,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/27/1998,-1.7,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/28/1998,-3.9,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/1/1998,-4.4,-16.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/2/1998,-3.3,-18.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/3/1998,-5.6,-17.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/4/1998,-3.9,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/5/1998,-1.1,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/6/1998,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/7/1998,0,-14.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/8/1998,-0.6,-13.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/9/1998,0,-13.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/10/1998,-2.2,-18.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/11/1998,2.8,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/12/1998,3.9,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/13/1998,4.4,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/14/1998,5.6,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/15/1998,5.6,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/16/1998,5.6,-5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/17/1998,2.8,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/18/1998,3.9,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/19/1998,8.3,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/20/1998,10.6,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/21/1998,8.9,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/22/1998,8.3,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/23/1998,5,-1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/24/1998,5,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/25/1998,4.4,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/26/1998,3.3,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/27/1998,0,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/28/1998,0.6,-7.8,2.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/29/1998,5,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/30/1998,-0.6,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/31/1998,-1.7,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/1/1998,4.4,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/2/1998,1.1,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/3/1998,5,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/4/1998,6.1,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/5/1998,5,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/6/1998,8.9,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/7/1998,7.2,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/8/1998,4.4,-9.4,2.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/9/1998,3.9,-3.3,10.4,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/10/1998,2.8,-4.4,3.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/11/1998,6.1,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/12/1998,4.4,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/13/1998,1.1,-7.2,1.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/14/1998,1.7,-7.2,15.7,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/15/1998,7.8,-7.8,3.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/16/1998,8.9,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/17/1998,11.1,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/18/1998,8.9,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/19/1998,10,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/20/1998,8.9,-5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/21/1998,9.4,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/22/1998,8.9,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/23/1998,8.9,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/24/1998,10,-0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/25/1998,10,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/26/1998,7.8,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/27/1998,5,-1.7,25.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/29/1998,3.3,-3.3,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/30/1998,4.4,-5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/1/1998,3.3,-2.8,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/2/1998,6.1,-1.7,11.2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/3/1998,3.9,-2.2,7.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/4/1998,5.6,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/5/1998,5,-1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/6/1998,6.7,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/7/1998,9.4,-3.3,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/8/1998,6.7,-1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
